strategy,scenario,municipalities,capacity_margin,iso_code,id
Spectrum Integration,Scenario 2 (100 Mbps),Veenendaal,-33901.66724,NLD,Veenendaal
Hybrid,Scenario 3 (300 Mbps),Veenendaal,1.25e-11,NLD,Veenendaal
Small Cells,Scenario 3 (300 Mbps),Veenendaal,0.0,NLD,Veenendaal
Spectrum Integration,Scenario 3 (300 Mbps),Veenendaal,-114683.4088,NLD,Veenendaal
Hybrid,Scenario 1 (30 Mbps),Veere,43047.10799,NLD,Veere
Small Cells,Scenario 1 (30 Mbps),Veere,42789.52508,NLD,Veere
Spectrum Integration,Scenario 1 (30 Mbps),Veere,-163.45905,NLD,Veere
Hybrid,Scenario 2 (100 Mbps),Veere,153476.4839,NLD,Veere
Small Cells,Scenario 2 (100 Mbps),Veere,152378.6968,NLD,Veere
Spectrum Integration,Scenario 2 (100 Mbps),Veere,-7190.431146,NLD,Veere
Hybrid,Scenario 3 (300 Mbps),Veere,130998.8375,NLD,Veere
Small Cells,Scenario 3 (300 Mbps),Veere,129901.0504,NLD,Veere
Spectrum Integration,Scenario 3 (300 Mbps),Veere,-29668.07755,NLD,Veere
Hybrid,Scenario 1 (30 Mbps),Veldhoven,35236.1811,NLD,Veldhoven
Small Cells,Scenario 1 (30 Mbps),Veldhoven,34116.96388,NLD,Veldhoven
Spectrum Integration,Scenario 1 (30 Mbps),Veldhoven,-3915.934896,NLD,Veldhoven
Hybrid,Scenario 2 (100 Mbps),Veldhoven,22582.74301,NLD,Veldhoven
Small Cells,Scenario 2 (100 Mbps),Veldhoven,22295.27479,NLD,Veldhoven
Spectrum Integration,Scenario 2 (100 Mbps),Veldhoven,-22653.43186,NLD,Veldhoven
Hybrid,Scenario 3 (300 Mbps),Veldhoven,10918.69576,NLD,Veldhoven
Small Cells,Scenario 3 (300 Mbps),Veldhoven,10733.69146,NLD,Veldhoven
Spectrum Integration,Scenario 3 (300 Mbps),Veldhoven,-76189.13746,NLD,Veldhoven
Hybrid,Scenario 1 (30 Mbps),Velsen,-6585.17544,NLD,Velsen
Small Cells,Scenario 1 (30 Mbps),Velsen,-7836.02448,NLD,Velsen
Spectrum Integration,Scenario 1 (30 Mbps),Velsen,-6585.17544,NLD,Velsen
Hybrid,Scenario 2 (100 Mbps),Velsen,-32874.61848,NLD,Velsen
Small Cells,Scenario 2 (100 Mbps),Velsen,-34125.46752,NLD,Velsen
Spectrum Integration,Scenario 2 (100 Mbps),Velsen,-32874.61848,NLD,Velsen
Hybrid,Scenario 3 (300 Mbps),Velsen,-107987.3129,NLD,Velsen
Small Cells,Scenario 3 (300 Mbps),Velsen,-109238.1619,NLD,Velsen
Spectrum Integration,Scenario 3 (300 Mbps),Velsen,-107987.3129,NLD,Velsen
Hybrid,Scenario 1 (30 Mbps),Venlo,100838.81,NLD,Venlo
Small Cells,Scenario 1 (30 Mbps),Venlo,98165.65219,NLD,Venlo
Spectrum Integration,Scenario 1 (30 Mbps),Venlo,-9097.466943,NLD,Venlo
Hybrid,Scenario 2 (100 Mbps),Venlo,108937.9807,NLD,Venlo
Small Cells,Scenario 2 (100 Mbps),Venlo,107804.4736,NLD,Venlo
Spectrum Integration,Scenario 2 (100 Mbps),Venlo,-54900.64161,NLD,Venlo
Hybrid,Scenario 3 (300 Mbps),Venlo,74147.213,NLD,Venlo
Small Cells,Scenario 3 (300 Mbps),Venlo,73380.29902,NLD,Venlo
Spectrum Integration,Scenario 3 (300 Mbps),Venlo,-186657.3152,NLD,Venlo
Hybrid,Scenario 1 (30 Mbps),Venray,51353.49589,NLD,Venray
Small Cells,Scenario 1 (30 Mbps),Venray,50297.55831,NLD,Venray
Spectrum Integration,Scenario 1 (30 Mbps),Venray,-2480.663607,NLD,Venray
Hybrid,Scenario 2 (100 Mbps),Venray,182933.5967,NLD,Venray
Small Cells,Scenario 2 (100 Mbps),Venray,181620.7778,NLD,Venray
Spectrum Integration,Scenario 2 (100 Mbps),Venray,-22884.17514,NLD,Venray
Hybrid,Scenario 3 (300 Mbps),Venray,157623.6287,NLD,Venray
Small Cells,Scenario 3 (300 Mbps),Venray,156310.8098,NLD,Venray
Spectrum Integration,Scenario 3 (300 Mbps),Venray,-84192.84954,NLD,Venray
Hybrid,Scenario 1 (30 Mbps),Vianen,22213.93228,NLD,Vianen
Small Cells,Scenario 1 (30 Mbps),Vianen,21726.74232,NLD,Vianen
Spectrum Integration,Scenario 1 (30 Mbps),Vianen,-2017.407804,NLD,Vianen
Hybrid,Scenario 2 (100 Mbps),Vianen,37901.17278,NLD,Vianen
Small Cells,Scenario 2 (100 Mbps),Vianen,37402.79966,NLD,Vianen
Spectrum Integration,Scenario 2 (100 Mbps),Vianen,-11851.17021,NLD,Vianen
Hybrid,Scenario 3 (300 Mbps),Vianen,24999.68643,NLD,Vianen
Small Cells,Scenario 3 (300 Mbps),Vianen,24726.73393,NLD,Vianen
Spectrum Integration,Scenario 3 (300 Mbps),Vianen,-40457.51421,NLD,Vianen
Hybrid,Scenario 1 (30 Mbps),Vlaardingen,12241.82124,NLD,Vlaardingen
Small Cells,Scenario 1 (30 Mbps),Vlaardingen,10641.17433,NLD,Vlaardingen
Spectrum Integration,Scenario 1 (30 Mbps),Vlaardingen,-7214.870556,NLD,Vlaardingen
Hybrid,Scenario 2 (100 Mbps),Vlaardingen,11927.49988,NLD,Vlaardingen
Small Cells,Scenario 2 (100 Mbps),Vlaardingen,11840.40554,NLD,Vlaardingen
Spectrum Integration,Scenario 2 (100 Mbps),Vlaardingen,-42030.48602,NLD,Vlaardingen
Hybrid,Scenario 3 (300 Mbps),Vlaardingen,10789.42468,NLD,Vlaardingen
Small Cells,Scenario 3 (300 Mbps),Vlaardingen,10702.33034,NLD,Vlaardingen
Spectrum Integration,Scenario 3 (300 Mbps),Vlaardingen,-141752.514,NLD,Vlaardingen
Hybrid,Scenario 1 (30 Mbps),Vlagtwedde,-1221.18558,NLD,Vlagtwedde
Small Cells,Scenario 1 (30 Mbps),Vlagtwedde,-1766.68794,NLD,Vlagtwedde
Spectrum Integration,Scenario 1 (30 Mbps),Vlagtwedde,-1221.18558,NLD,Vlagtwedde
Hybrid,Scenario 2 (100 Mbps),Vlagtwedde,-8850.08994,NLD,Vlagtwedde
Small Cells,Scenario 2 (100 Mbps),Vlagtwedde,-9395.5923,NLD,Vlagtwedde
Spectrum Integration,Scenario 2 (100 Mbps),Vlagtwedde,-8850.08994,NLD,Vlagtwedde
Hybrid,Scenario 3 (300 Mbps),Vlagtwedde,-30646.95954,NLD,Vlagtwedde
Small Cells,Scenario 3 (300 Mbps),Vlagtwedde,-31192.4619,NLD,Vlagtwedde
Spectrum Integration,Scenario 3 (300 Mbps),Vlagtwedde,-30646.95954,NLD,Vlagtwedde
Hybrid,Scenario 1 (30 Mbps),Vlieland,-65.86734,NLD,Vlieland
Small Cells,Scenario 1 (30 Mbps),Vlieland,-168.88662,NLD,Vlieland
Spectrum Integration,Scenario 1 (30 Mbps),Vlieland,-65.86734,NLD,Vlieland
Hybrid,Scenario 2 (100 Mbps),Vlieland,-1122.17112,NLD,Vlieland
Small Cells,Scenario 2 (100 Mbps),Vlieland,-1225.1904,NLD,Vlieland
Spectrum Integration,Scenario 2 (100 Mbps),Vlieland,-1122.17112,NLD,Vlieland
Hybrid,Scenario 3 (300 Mbps),Vlieland,-4140.18192,NLD,Vlieland
Small Cells,Scenario 3 (300 Mbps),Vlieland,-4243.2012,NLD,Vlieland
Spectrum Integration,Scenario 3 (300 Mbps),Vlieland,-4140.18192,NLD,Vlieland
Hybrid,Scenario 1 (30 Mbps),Vlissingen,16272.05434,NLD,Vlissingen
Small Cells,Scenario 1 (30 Mbps),Vlissingen,14997.60984,NLD,Vlissingen
Spectrum Integration,Scenario 1 (30 Mbps),Vlissingen,-4020.200904,NLD,Vlissingen
Hybrid,Scenario 2 (100 Mbps),Vlissingen,29256.84688,NLD,Vlissingen
Small Cells,Scenario 2 (100 Mbps),Vlissingen,28981.04816,NLD,Vlissingen
Spectrum Integration,Scenario 2 (100 Mbps),Vlissingen,-25344.50884,NLD,Vlissingen
Hybrid,Scenario 3 (300 Mbps),Vlissingen,24360.18579,NLD,Vlissingen
Small Cells,Scenario 3 (300 Mbps),Vlissingen,24154.97333,NLD,Vlissingen
Spectrum Integration,Scenario 3 (300 Mbps),Vlissingen,-86824.89604,NLD,Vlissingen
Hybrid,Scenario 1 (30 Mbps),Voerendaal,34878.32441,NLD,Voerendaal
Small Cells,Scenario 1 (30 Mbps),Voerendaal,34532.22406,NLD,Voerendaal
Spectrum Integration,Scenario 1 (30 Mbps),Voerendaal,-1409.002608,NLD,Voerendaal
Hybrid,Scenario 2 (100 Mbps),Voerendaal,30794.96057,NLD,Voerendaal
Small Cells,Scenario 2 (100 Mbps),Voerendaal,30432.63676,NLD,Voerendaal
Spectrum Integration,Scenario 2 (100 Mbps),Voerendaal,-7760.324394,NLD,Voerendaal
Hybrid,Scenario 3 (300 Mbps),Voerendaal,12601.97417,NLD,Voerendaal
Small Cells,Scenario 3 (300 Mbps),Voerendaal,12239.65036,NLD,Voerendaal
Spectrum Integration,Scenario 3 (300 Mbps),Voerendaal,-25953.31079,NLD,Voerendaal
Hybrid,Scenario 1 (30 Mbps),Voorschoten,12829.55837,NLD,Voorschoten
Small Cells,Scenario 1 (30 Mbps),Voorschoten,12220.70811,NLD,Voorschoten
Spectrum Integration,Scenario 1 (30 Mbps),Voorschoten,-2091.217548,NLD,Voorschoten
Hybrid,Scenario 2 (100 Mbps),Voorschoten,4395.486772,NLD,Voorschoten
Small Cells,Scenario 2 (100 Mbps),Voorschoten,4272.530068,NLD,Voorschoten
Spectrum Integration,Scenario 2 (100 Mbps),Voorschoten,-12191.07011,NLD,Voorschoten
Hybrid,Scenario 3 (300 Mbps),Voorschoten,696.8539064,NLD,Voorschoten
Small Cells,Scenario 3 (300 Mbps),Voorschoten,674.0841464,NLD,Voorschoten
Spectrum Integration,Scenario 3 (300 Mbps),Voorschoten,-41047.79171,NLD,Voorschoten
Hybrid,Scenario 1 (30 Mbps),Voorst,16190.88038,NLD,Voorst
Small Cells,Scenario 1 (30 Mbps),Voorst,15866.4113,NLD,Voorst
Spectrum Integration,Scenario 1 (30 Mbps),Voorst,-1117.21968,NLD,Voorst
Hybrid,Scenario 2 (100 Mbps),Voorst,139326.057,NLD,Voorst
Small Cells,Scenario 2 (100 Mbps),Voorst,138046.1118,NLD,Voorst
Spectrum Integration,Scenario 2 (100 Mbps),Voorst,-11552.82907,NLD,Voorst
Hybrid,Scenario 3 (300 Mbps),Voorst,118540.5489,NLD,Voorst
Small Cells,Scenario 3 (300 Mbps),Voorst,117579.3804,NLD,Voorst
Spectrum Integration,Scenario 3 (300 Mbps),Voorst,-44098.78747,NLD,Voorst
Hybrid,Scenario 1 (30 Mbps),Vught,25797.25688,NLD,Vught
Small Cells,Scenario 1 (30 Mbps),Vught,25364.63144,NLD,Vught
Spectrum Integration,Scenario 1 (30 Mbps),Vught,-2253.80184,NLD,Vught
Hybrid,Scenario 2 (100 Mbps),Vught,20491.40891,NLD,Vught
Small Cells,Scenario 2 (100 Mbps),Vught,20031.45975,NLD,Vught
Spectrum Integration,Scenario 2 (100 Mbps),Vught,-11379.36845,NLD,Vught
Hybrid,Scenario 3 (300 Mbps),Vught,6520.760124,NLD,Vught
Small Cells,Scenario 3 (300 Mbps),Vught,6390.972492,NLD,Vught
Spectrum Integration,Scenario 3 (300 Mbps),Vught,-37530.48365,NLD,Vught
Hybrid,Scenario 1 (30 Mbps),Waalre,30020.63746,NLD,Waalre
Small Cells,Scenario 1 (30 Mbps),Waalre,29666.56769,NLD,Waalre
Spectrum Integration,Scenario 1 (30 Mbps),Waalre,-1611.407472,NLD,Waalre
Hybrid,Scenario 2 (100 Mbps),Waalre,23213.98391,NLD,Waalre
Small Cells,Scenario 2 (100 Mbps),Waalre,22859.91414,NLD,Waalre
Spectrum Integration,Scenario 2 (100 Mbps),Waalre,-8418.061032,NLD,Waalre
Hybrid,Scenario 3 (300 Mbps),Waalre,7630.550275,NLD,Waalre
Small Cells,Scenario 3 (300 Mbps),Waalre,7381.221403,NLD,Waalre
Spectrum Integration,Scenario 3 (300 Mbps),Waalre,-27865.64263,NLD,Waalre
Hybrid,Scenario 1 (30 Mbps),Waalwijk,57702.07717,NLD,Waalwijk
Small Cells,Scenario 1 (30 Mbps),Waalwijk,56561.79798,NLD,Waalwijk
Spectrum Integration,Scenario 1 (30 Mbps),Waalwijk,-3771.519591,NLD,Waalwijk
Hybrid,Scenario 2 (100 Mbps),Waalwijk,55161.37343,NLD,Waalwijk
Small Cells,Scenario 2 (100 Mbps),Waalwijk,54612.4799,NLD,Waalwijk
Spectrum Integration,Scenario 2 (100 Mbps),Waalwijk,-22892.58798,NLD,Waalwijk
Hybrid,Scenario 3 (300 Mbps),Waalwijk,33033.18106,NLD,Waalwijk
Small Cells,Scenario 3 (300 Mbps),Waalwijk,32543.48891,NLD,Waalwijk
Spectrum Integration,Scenario 3 (300 Mbps),Waalwijk,-77814.52638,NLD,Waalwijk
Hybrid,Scenario 1 (30 Mbps),Waddinxveen,31551.23687,NLD,Waddinxveen
Small Cells,Scenario 1 (30 Mbps),Waddinxveen,30984.36201,NLD,Waddinxveen
Spectrum Integration,Scenario 1 (30 Mbps),Waddinxveen,-2587.498416,NLD,Waddinxveen
Hybrid,Scenario 2 (100 Mbps),Waddinxveen,22186.16808,NLD,Waddinxveen
Small Cells,Scenario 2 (100 Mbps),Waddinxveen,21755.81962,NLD,Waddinxveen
Spectrum Integration,Scenario 2 (100 Mbps),Waddinxveen,-13498.14754,NLD,Waddinxveen
Hybrid,Scenario 3 (300 Mbps),Waddinxveen,6062.628986,NLD,Waddinxveen
Small Cells,Scenario 3 (300 Mbps),Waddinxveen,5864.532074,NLD,Waddinxveen
Spectrum Integration,Scenario 3 (300 Mbps),Waddinxveen,-44671.43074,NLD,Waddinxveen
Hybrid,Scenario 1 (30 Mbps),Wageningen,28076.52524,NLD,Wageningen
Small Cells,Scenario 1 (30 Mbps),Wageningen,27193.57343,NLD,Wageningen
Spectrum Integration,Scenario 1 (30 Mbps),Wageningen,-3794.252112,NLD,Wageningen
Hybrid,Scenario 2 (100 Mbps),Wageningen,23613.09926,NLD,Wageningen
Small Cells,Scenario 2 (100 Mbps),Wageningen,23276.96068,NLD,Wageningen
Spectrum Integration,Scenario 2 (100 Mbps),Wageningen,-21708.05351,NLD,Wageningen
Hybrid,Scenario 3 (300 Mbps),Wageningen,11542.03376,NLD,Wageningen
Small Cells,Scenario 3 (300 Mbps),Wageningen,11328.85188,NLD,Wageningen
Spectrum Integration,Scenario 3 (300 Mbps),Wageningen,-73044.03911,NLD,Wageningen
Hybrid,Scenario 1 (30 Mbps),Wassenaar,44852.43973,NLD,Wassenaar
Small Cells,Scenario 1 (30 Mbps),Wassenaar,44119.58527,NLD,Wassenaar
Spectrum Integration,Scenario 1 (30 Mbps),Wassenaar,-2416.578363,NLD,Wassenaar
Hybrid,Scenario 2 (100 Mbps),Wassenaar,46868.3317,NLD,Wassenaar
Small Cells,Scenario 2 (100 Mbps),Wassenaar,46423.89445,NLD,Wassenaar
Spectrum Integration,Scenario 2 (100 Mbps),Wassenaar,-14841.74766,NLD,Wassenaar
Hybrid,Scenario 3 (300 Mbps),Wassenaar,27987.5797,NLD,Wassenaar
Small Cells,Scenario 3 (300 Mbps),Wassenaar,27543.14245,NLD,Wassenaar
Spectrum Integration,Scenario 3 (300 Mbps),Wassenaar,-50610.58926,NLD,Wassenaar
Hybrid,Scenario 1 (30 Mbps),Waterland,-2216.20809,NLD,Waterland
Small Cells,Scenario 1 (30 Mbps),Waterland,-2558.93463,NLD,Waterland
Spectrum Integration,Scenario 1 (30 Mbps),Waterland,-2216.20809,NLD,Waterland
Hybrid,Scenario 2 (100 Mbps),Waterland,636.8552268,NLD,Waterland
Small Cells,Scenario 2 (100 Mbps),Waterland,212.1575508,NLD,Waterland
Spectrum Integration,Scenario 2 (100 Mbps),Waterland,-10822.30067,NLD,Waterland
Hybrid,Scenario 3 (300 Mbps),Waterland,-24186.18397,NLD,Waterland
Small Cells,Scenario 3 (300 Mbps),Waterland,-24610.88165,NLD,Waterland
Spectrum Integration,Scenario 3 (300 Mbps),Waterland,-35645.33987,NLD,Waterland
Hybrid,Scenario 1 (30 Mbps),Weert,121918.0508,NLD,Weert
Small Cells,Scenario 1 (30 Mbps),Weert,120803.135,NLD,Weert
Spectrum Integration,Scenario 1 (30 Mbps),Weert,-4013.297859,NLD,Weert
Hybrid,Scenario 2 (100 Mbps),Weert,103595.1812,NLD,Weert
Small Cells,Scenario 2 (100 Mbps),Weert,102663.471,NLD,Weert
Spectrum Integration,Scenario 2 (100 Mbps),Weert,-22964.2489,NLD,Weert
Hybrid,Scenario 3 (300 Mbps),Weert,63254.03511,NLD,Weert
Small Cells,Scenario 3 (300 Mbps),Weert,62477.15936,NLD,Weert
Spectrum Integration,Scenario 3 (300 Mbps),Weert,-77109.8233,NLD,Weert
Hybrid,Scenario 1 (30 Mbps),Weesp,27163.84937,NLD,Weesp
Small Cells,Scenario 1 (30 Mbps),Weesp,26805.22565,NLD,Weesp
Spectrum Integration,Scenario 1 (30 Mbps),Weesp,-1722.7728,NLD,Weesp
Hybrid,Scenario 2 (100 Mbps),Weesp,20058.15749,NLD,Weesp
Small Cells,Scenario 2 (100 Mbps),Weesp,19699.53377,NLD,Weesp
Spectrum Integration,Scenario 2 (100 Mbps),Weesp,-8828.46468,NLD,Weesp
Hybrid,Scenario 3 (300 Mbps),Weesp,5888.415509,NLD,Weesp
Small Cells,Scenario 3 (300 Mbps),Weesp,5696.011037,NLD,Weesp
Spectrum Integration,Scenario 3 (300 Mbps),Weesp,-29130.44148,NLD,Weesp
Hybrid,Scenario 1 (30 Mbps),Werkendam,24768.28368,NLD,Werkendam
Small Cells,Scenario 1 (30 Mbps),Werkendam,24576.73308,NLD,Werkendam
Spectrum Integration,Scenario 1 (30 Mbps),Werkendam,-59.887434,NLD,Werkendam
Hybrid,Scenario 2 (100 Mbps),Werkendam,141980.5059,NLD,Werkendam
Small Cells,Scenario 2 (100 Mbps),Werkendam,140904.3501,NLD,Werkendam
Spectrum Integration,Scenario 2 (100 Mbps),Werkendam,-6511.056018,NLD,Werkendam
Hybrid,Scenario 3 (300 Mbps),Werkendam,121021.1523,NLD,Werkendam
Small Cells,Scenario 3 (300 Mbps),Werkendam,119944.9965,NLD,Werkendam
Spectrum Integration,Scenario 3 (300 Mbps),Werkendam,-27470.40962,NLD,Werkendam
Hybrid,Scenario 1 (30 Mbps),West Maas en Waal,20635.28156,NLD,West Maas en Waal
Small Cells,Scenario 1 (30 Mbps),West Maas en Waal,20462.94294,NLD,West Maas en Waal
Spectrum Integration,Scenario 1 (30 Mbps),West Maas en Waal,-253.804719,NLD,West Maas en Waal
Hybrid,Scenario 2 (100 Mbps),West Maas en Waal,93337.29232,NLD,West Maas en Waal
Small Cells,Scenario 2 (100 Mbps),West Maas en Waal,92609.08693,NLD,West Maas en Waal
Spectrum Integration,Scenario 2 (100 Mbps),West Maas en Waal,-5259.194913,NLD,West Maas en Waal
Hybrid,Scenario 3 (300 Mbps),West Maas en Waal,77447.98672,NLD,West Maas en Waal
Small Cells,Scenario 3 (300 Mbps),West Maas en Waal,76719.78133,NLD,West Maas en Waal
Spectrum Integration,Scenario 3 (300 Mbps),West Maas en Waal,-21148.50051,NLD,West Maas en Waal
Hybrid,Scenario 1 (30 Mbps),Westerveld,-977.98905,NLD,Westerveld
Small Cells,Scenario 1 (30 Mbps),Westerveld,-1739.59587,NLD,Westerveld
Spectrum Integration,Scenario 1 (30 Mbps),Westerveld,-977.98905,NLD,Westerveld
Hybrid,Scenario 2 (100 Mbps),Westerveld,-9932.85483,NLD,Westerveld
Small Cells,Scenario 2 (100 Mbps),Westerveld,-10694.46165,NLD,Westerveld
Spectrum Integration,Scenario 2 (100 Mbps),Westerveld,-9932.85483,NLD,Westerveld
Hybrid,Scenario 3 (300 Mbps),Westerveld,-35518.18563,NLD,Westerveld
Small Cells,Scenario 3 (300 Mbps),Westerveld,-36279.79245,NLD,Westerveld
Spectrum Integration,Scenario 3 (300 Mbps),Westerveld,-35518.18563,NLD,Westerveld
Hybrid,Scenario 1 (30 Mbps),Westervoort,8012.498224,NLD,Westervoort
Small Cells,Scenario 1 (30 Mbps),Westervoort,7659.705184,NLD,Westervoort
Spectrum Integration,Scenario 1 (30 Mbps),Westervoort,-1536.79836,NLD,Westervoort
Hybrid,Scenario 2 (100 Mbps),Westervoort,3716.334916,NLD,Westervoort
Small Cells,Scenario 2 (100 Mbps),Westervoort,3568.331476,NLD,Westervoort
Spectrum Integration,Scenario 2 (100 Mbps),Westervoort,-8151.33216,NLD,Westervoort
Hybrid,Scenario 3 (300 Mbps),Westervoort,0.0,NLD,Westervoort
Small Cells,Scenario 3 (300 Mbps),Westervoort,0.0,NLD,Westervoort
Spectrum Integration,Scenario 3 (300 Mbps),Westervoort,-27050.00016,NLD,Westervoort
Hybrid,Scenario 1 (30 Mbps),Westland,87902.96566,NLD,Westland
Small Cells,Scenario 1 (30 Mbps),Westland,85478.19088,NLD,Westland
Spectrum Integration,Scenario 1 (30 Mbps),Westland,-12006.54985,NLD,Westland
Hybrid,Scenario 2 (100 Mbps),Westland,45686.62686,NLD,Westland
Small Cells,Scenario 2 (100 Mbps),Westland,44049.48112,NLD,Westland
Spectrum Integration,Scenario 2 (100 Mbps),Westland,-61658.99857,NLD,Westland
Hybrid,Scenario 3 (300 Mbps),Westland,2438.988672,NLD,Westland
Small Cells,Scenario 3 (300 Mbps),Westland,2359.294512,NLD,Westland
Spectrum Integration,Scenario 3 (300 Mbps),Westland,-203523.1378,NLD,Westland
Hybrid,Scenario 1 (30 Mbps),Weststellingwerf,-2458.17081,NLD,Weststellingwerf
Small Cells,Scenario 1 (30 Mbps),Weststellingwerf,-3298.91643,NLD,Weststellingwerf
Spectrum Integration,Scenario 1 (30 Mbps),Weststellingwerf,-2458.17081,NLD,Weststellingwerf
Hybrid,Scenario 2 (100 Mbps),Weststellingwerf,-15560.17623,NLD,Weststellingwerf
Small Cells,Scenario 2 (100 Mbps),Weststellingwerf,-16400.92185,NLD,Weststellingwerf
Spectrum Integration,Scenario 2 (100 Mbps),Weststellingwerf,-15560.17623,NLD,Weststellingwerf
Hybrid,Scenario 3 (300 Mbps),Weststellingwerf,-52994.47743,NLD,Weststellingwerf
Small Cells,Scenario 3 (300 Mbps),Weststellingwerf,-53835.22305,NLD,Weststellingwerf
Spectrum Integration,Scenario 3 (300 Mbps),Weststellingwerf,-52994.47743,NLD,Weststellingwerf
Hybrid,Scenario 1 (30 Mbps),Westvoorne,61931.80993,NLD,Westvoorne
Small Cells,Scenario 1 (30 Mbps),Westvoorne,61556.10889,NLD,Westvoorne
Spectrum Integration,Scenario 1 (30 Mbps),Westvoorne,-1093.54752,NLD,Westvoorne
Hybrid,Scenario 2 (100 Mbps),Westvoorne,62924.40262,NLD,Westvoorne
Small Cells,Scenario 2 (100 Mbps),Westvoorne,62498.32349,NLD,Westvoorne
Spectrum Integration,Scenario 2 (100 Mbps),Westvoorne,-7143.561066,NLD,Westvoorne
Hybrid,Scenario 3 (300 Mbps),Westvoorne,45494.71223,NLD,Westvoorne
Small Cells,Scenario 3 (300 Mbps),Westvoorne,45068.6331,NLD,Westvoorne
Spectrum Integration,Scenario 3 (300 Mbps),Westvoorne,-24573.25147,NLD,Westvoorne
Hybrid,Scenario 1 (30 Mbps),Wierden,75045.52099,NLD,Wierden
Small Cells,Scenario 1 (30 Mbps),Wierden,74519.96647,NLD,Wierden
Spectrum Integration,Scenario 1 (30 Mbps),Wierden,-1587.584097,NLD,Wierden
Hybrid,Scenario 2 (100 Mbps),Wierden,102771.6297,NLD,Wierden
Small Cells,Scenario 2 (100 Mbps),Wierden,101978.8151,NLD,Wierden
Spectrum Integration,Scenario 2 (100 Mbps),Wierden,-11223.09832,NLD,Wierden
Hybrid,Scenario 3 (300 Mbps),Wierden,74477.98887,NLD,Wierden
Small Cells,Scenario 3 (300 Mbps),Wierden,73685.17428,NLD,Wierden
Spectrum Integration,Scenario 3 (300 Mbps),Wierden,-39516.73912,NLD,Wierden
Hybrid,Scenario 1 (30 Mbps),Wijchen,44319.33187,NLD,Wijchen
Small Cells,Scenario 1 (30 Mbps),Wijchen,43150.48231,NLD,Wijchen
Spectrum Integration,Scenario 1 (30 Mbps),Wijchen,-3546.517257,NLD,Wijchen
Hybrid,Scenario 2 (100 Mbps),Wijchen,66896.7213,NLD,Wijchen
Small Cells,Scenario 2 (100 Mbps),Wijchen,66388.81334,NLD,Wijchen
Spectrum Integration,Scenario 2 (100 Mbps),Wijchen,-23213.82351,NLD,Wijchen
Hybrid,Scenario 3 (300 Mbps),Wijchen,51794.7549,NLD,Wijchen
Small Cells,Scenario 3 (300 Mbps),Wijchen,51286.84694,NLD,Wijchen
Spectrum Integration,Scenario 3 (300 Mbps),Wijchen,-80147.77071,NLD,Wijchen
Hybrid,Scenario 1 (30 Mbps),Wijdemeren,83110.7459,NLD,Wijdemeren
Small Cells,Scenario 1 (30 Mbps),Wijdemeren,82539.65186,NLD,Wijdemeren
Spectrum Integration,Scenario 1 (30 Mbps),Wijdemeren,-1877.993697,NLD,Wijdemeren
Hybrid,Scenario 2 (100 Mbps),Wijdemeren,79098.39872,NLD,Wijdemeren
Small Cells,Scenario 2 (100 Mbps),Wijdemeren,78488.02684,NLD,Wijdemeren
Spectrum Integration,Scenario 2 (100 Mbps),Wijdemeren,-11381.18642,NLD,Wijdemeren
Hybrid,Scenario 3 (300 Mbps),Wijdemeren,51834.19713,NLD,Wijdemeren
Small Cells,Scenario 3 (300 Mbps),Wijdemeren,51223.82525,NLD,Wijdemeren
Spectrum Integration,Scenario 3 (300 Mbps),Wijdemeren,-38645.38802,NLD,Wijdemeren
Hybrid,Scenario 1 (30 Mbps),Wijk bij Duurstede,35950.76831,NLD,Wijk bij Duurstede
Small Cells,Scenario 1 (30 Mbps),Wijk bij Duurstede,35405.57487,NLD,Wijk bij Duurstede
Spectrum Integration,Scenario 1 (30 Mbps),Wijk bij Duurstede,-2723.882859,NLD,Wijk bij Duurstede
Hybrid,Scenario 2 (100 Mbps),Wijk bij Duurstede,44890.27886,NLD,Wijk bij Duurstede
Small Cells,Scenario 2 (100 Mbps),Wijk bij Duurstede,44196.51274,NLD,Wijk bij Duurstede
Spectrum Integration,Scenario 2 (100 Mbps),Wijk bij Duurstede,-14554.09238,NLD,Wijk bij Duurstede
Hybrid,Scenario 3 (300 Mbps),Wijk bij Duurstede,27549.83342,NLD,Wijk bij Duurstede
Small Cells,Scenario 3 (300 Mbps),Wijk bij Duurstede,27313.73947,NLD,Wijk bij Duurstede
Spectrum Integration,Scenario 3 (300 Mbps),Wijk bij Duurstede,-48779.18438,NLD,Wijk bij Duurstede
Hybrid,Scenario 1 (30 Mbps),Winsum,-1214.44812,NLD,Winsum
Small Cells,Scenario 1 (30 Mbps),Winsum,-1595.98044,NLD,Winsum
Spectrum Integration,Scenario 1 (30 Mbps),Winsum,-1214.44812,NLD,Winsum
Hybrid,Scenario 2 (100 Mbps),Winsum,-7390.99248,NLD,Winsum
Small Cells,Scenario 2 (100 Mbps),Winsum,-7772.5248,NLD,Winsum
Spectrum Integration,Scenario 2 (100 Mbps),Winsum,-7390.99248,NLD,Winsum
Hybrid,Scenario 3 (300 Mbps),Winsum,-25038.26208,NLD,Winsum
Small Cells,Scenario 3 (300 Mbps),Winsum,-25419.7944,NLD,Winsum
Spectrum Integration,Scenario 3 (300 Mbps),Winsum,-25038.26208,NLD,Winsum
